Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Mortgage,Purpose_business loan,Purpose_debt/purchase/other,Purpose_house/wedding/education
1165811,9.0,0,7,13.6,114400,0,9,0,0,224422,85481,16252,731,0,1,0,1,0
1427280,10.0,0,3,21.8,220264,0,255,0,0,165264,145711,3497,710,0,1,0,1,0
1165811,2.0,0,7,22.3,73150,0,25,0,0,251196,23940,17432,731,1,0,0,1,0
1165811,10.0,0,21,20.4,2162138,0,255,0,1,652938,883234,45402,731,0,0,0,1,0
754452,6.0,0,10,33.8,500368,0,255,0,1,384912,420888,15089,668,1,1,0,1,0
1497257,0.5,0,15,20.5,1144462,0,255,0,1,666798,682974,14474,729,1,1,0,1,0
1043651,10.0,0,7,27.7,148302,1,46,1,0,223784,81966,4409,728,0,1,0,1,0
1910070,3.0,0,8,7.4,367224,0,255,0,0,265408,178562,9773,740,0,0,0,1,0
1071030,4.0,0,16,13.0,493592,1,46,1,1,338228,215707,14994,725,0,1,0,1,0
2069651,10.0,0,12,14.5,197340,0,8,0,0,221892,98515,17937,728,0,0,0,1,0
774516,3.0,0,5,10.5,239778,0,255,0,1,269038,208544,11682,694,1,0,0,1,0
818064,0.5,0,11,18.0,548680,0,7,0,1,330440,221768,15134,733,1,0,0,1,0
1165811,1.0,0,23,39.0,2592854,0,44,0,0,735460,936016,23714,731,1,1,0,1,0
1696320,0.5,0,16,21.9,983598,0,255,0,0,518012,586131,25162,748,1,0,0,1,0
1554200,10.0,0,9,20.8,854128,0,255,0,1,265826,368828,20334,734,0,1,0,1,0
918384,3.0,0,8,8.5,733326,0,42,0,0,55396,400900,9643,707,0,0,0,1,0
1442385,10.0,0,15,23.6,378708,1,32,1,1,393030,136059,11659,662,1,1,0,1,0
1165811,3.0,0,11,13.4,189794,0,36,0,1,261646,157358,15682,731,1,1,0,1,0
402990,4.0,0,9,11.0,512028,0,255,0,0,134992,180861,5272,738,1,0,0,1,0
1343167,10.0,0,15,10.5,417758,0,255,0,0,222178,291156,16230,746,1,0,0,1,0
764940,3.0,0,9,10.5,455862,0,255,0,0,252428,175199,16000,716,0,0,0,1,0
1140114,10.0,0,5,17.8,503778,0,255,0,0,396044,345895,9406,730,0,0,0,1,0
2151541,10.0,0,13,25.4,2318932,0,7,0,0,265826,330448,15025,745,0,1,0,1,0
1165811,10.0,0,10,20.6,476476,0,255,0,0,265826,206188,12919,748,0,1,0,0,1
994517,10.0,0,10,14.7,205964,0,47,0,1,237512,91067,19145,698,1,0,0,1,0
1185543,10.0,0,8,13.0,238854,0,51,0,1,226952,86640,4762,673,1,1,0,1,0
2616908,10.0,0,21,20.2,1266254,0,80,0,0,216436,804878,27478,716,0,1,0,1,0
593408,4.0,0,5,13.6,287408,0,255,0,0,193248,84398,6082,748,0,0,0,1,0
2074952,10.0,0,12,28.4,729454,0,255,0,0,524194,398145,44785,730,1,0,0,1,0
1620662,10.0,0,15,23.0,1313862,0,255,0,1,772706,512886,30792,729,0,1,0,1,0
806797,2.0,0,17,15.2,962500,0,255,0,0,260700,371564,16068,744,1,0,0,1,0
1443240,10.0,0,6,10.4,400796,0,255,0,1,523622,197999,3608,644,1,0,1,0,0
868509,6.0,0,7,36.4,185460,1,18,1,0,223476,121087,12376,743,0,1,0,1,0
1539608,10.0,0,8,41.6,655380,0,255,0,0,445676,526965,31049,749,1,1,0,1,0
609938,1.0,0,9,16.1,273768,0,255,0,0,119174,211850,10181,713,1,0,0,1,0
1165811,7.0,0,4,35.2,276936,0,255,0,0,393756,151145,4087,731,0,0,1,0,0
619666,2.0,0,9,17.0,477884,0,255,0,0,199298,192755,13219,738,0,0,0,1,0
1253278,7.0,0,13,12.8,517506,0,74,0,0,263692,335654,17023,709,0,1,0,1,0
860890,10.0,0,7,12.0,790790,0,46,0,1,433400,303905,8250,697,0,1,0,1,0
1506472,10.0,0,12,14.5,491150,0,255,0,1,601260,118769,22471,723,1,1,0,0,1
443859,4.0,0,7,15.2,310530,0,45,0,0,148038,148580,4291,726,0,1,0,1,0
1165811,10.0,0,24,18.5,476476,0,255,0,0,397078,206188,40865,731,0,1,0,1,0
899023,6.0,0,8,18.5,393360,0,255,0,1,205634,242554,11193,727,0,0,0,1,0
1965873,10.0,0,5,19.6,700216,0,14,0,0,433576,298148,8011,748,0,1,0,1,0
902728,4.0,0,8,10.0,177914,0,255,0,0,265826,86203,13992,708,0,0,1,0,0
675906,1.0,0,21,11.9,463364,0,28,0,0,168828,162868,13462,680,0,0,0,1,0
3472668,2.0,0,4,31.0,290246,0,22,0,1,781858,182229,10534,738,0,1,0,1,0
3069488,10.0,0,11,16.7,1163734,0,255,0,1,533126,631161,27370,744,0,1,0,1,0
248577,3.0,0,8,12.9,283404,0,255,0,0,140030,106723,3211,746,0,0,0,1,0
664316,1.0,0,12,13.0,232386,0,10,0,0,156530,82289,5331,738,1,0,0,1,0
1312843,0.0,0,8,46.5,476476,0,255,0,0,152020,496717,9452,751,0,1,0,1,0
543115,10.0,0,8,13.0,164692,0,255,0,0,113850,107255,9007,706,1,0,0,1,0
818862,4.0,0,9,19.4,170390,0,7,0,0,184448,92701,22110,716,0,0,0,0,1
1809598,6.0,0,15,12.2,757966,0,255,0,1,545666,270997,23449,722,1,1,0,1,0
829312,3.0,0,10,28.7,726594,0,255,0,1,218240,180101,23843,737,1,0,0,1,0
774288,0.5,0,6,8.9,152504,0,255,0,0,224136,85348,4362,707,0,0,0,1,0
864842,2.0,0,6,11.4,388498,0,255,0,0,178024,146623,4649,712,0,0,0,1,0
1165811,0.5,0,7,21.7,594726,0,255,0,1,282172,5130,11887,731,0,0,0,1,0
817190,0.0,0,14,34.5,1101276,0,255,0,1,375804,262504,12871,739,1,0,0,1,0
748980,5.0,0,8,12.5,472120,0,27,0,0,216810,178600,9487,730,0,0,0,1,0
772046,10.0,0,18,16.7,747670,0,52,0,1,397298,264746,22325,708,1,0,0,1,0
615581,0.5,0,14,13.7,278608,0,38,0,0,43208,195871,14415,693,0,0,0,1,0
1342825,10.0,0,12,16.3,476476,0,255,0,0,166826,944547,9176,749,0,0,0,1,0
463562,0.5,0,9,11.4,272866,0,255,0,0,85888,129371,4442,748,1,0,0,1,0
862619,5.0,0,9,11.4,173360,0,70,0,0,265826,56582,15168,735,0,0,0,1,0
1908550,10.0,0,14,20.5,1450240,0,255,0,1,331496,557346,27181,702,0,1,0,1,0
1165811,6.0,0,14,17.4,305536,1,32,1,0,246048,153311,20562,731,0,1,0,1,0
2650709,6.0,0,13,24.5,476476,0,255,0,1,265826,597379,46167,742,0,1,0,0,1
1428420,8.0,0,16,17.7,866382,0,16,0,0,265826,417525,29878,741,0,1,0,1,0
893950,0.5,0,10,20.2,477136,0,25,0,0,107822,170183,10206,711,1,0,0,1,0
291745,0.5,0,3,12.5,45474,0,35,0,0,51964,14535,7902,707,0,0,0,1,0
2309868,5.0,0,7,7.9,710270,0,255,0,1,609576,167466,21944,647,1,0,0,1,0
1536036,10.0,0,12,20.7,837034,0,7,0,1,433796,606499,38913,716,0,1,0,1,0
2477087,2.0,0,19,41.8,2071146,0,255,0,0,557766,1214537,43555,750,0,1,0,1,0
2296644,10.0,0,16,25.9,1900602,0,255,0,0,620488,761634,19522,746,0,1,0,1,0
1172984,4.0,0,6,24.2,476476,0,255,0,1,335324,206188,8709,748,0,1,1,0,0
1165811,1.0,0,13,12.7,342650,0,255,0,0,175802,202711,11915,731,0,0,0,1,0
1215126,10.0,0,11,18.1,425172,0,37,0,0,107404,175522,11848,691,1,1,0,1,0
675792,6.0,0,7,15.0,161084,0,72,0,0,265826,28101,2253,730,0,1,0,0,1
1165811,0.0,0,9,22.3,580602,0,9,0,1,342892,309890,10057,731,1,0,0,1,0
578835,7.0,0,11,18.7,997414,0,255,0,0,234586,174857,9792,747,0,0,0,1,0
2257884,10.0,0,16,46.0,1235388,0,255,0,0,265826,691372,39325,738,0,1,0,1,0
1102722,10.0,0,6,20.8,214016,0,11,0,0,265826,103322,23433,734,0,0,0,1,0
1746765,10.0,0,11,22.5,831292,0,14,0,0,269676,320929,18778,746,0,1,0,1,0
1165811,2.0,0,11,16.9,644358,0,255,0,1,700194,433504,28100,731,1,1,0,1,0
1883280,0.0,0,16,41.0,1281742,0,255,0,0,216964,708453,36881,715,0,1,1,0,0
939759,2.0,0,16,16.8,199760,1,32,1,0,182094,112822,27409,721,1,1,0,1,0
756200,1.0,0,3,10.0,118272,0,255,0,0,242990,80180,5539,731,1,0,0,1,0
2940288,10.0,0,12,30.0,1685002,0,255,0,0,265826,609748,28423,750,0,0,0,1,0
1638902,8.0,0,11,15.6,617826,0,59,0,0,433752,328149,9410,746,0,1,0,1,0
1336650,0.5,0,15,21.6,349624,0,255,0,0,524678,137693,23391,747,0,1,0,1,0
1165811,0.5,0,14,14.4,476674,0,255,0,1,329472,228076,19504,731,0,0,0,1,0
1079865,1.0,0,12,14.2,487014,1,32,1,0,263230,134159,8225,712,0,0,0,1,0
1165811,8.0,0,5,9.7,204182,0,255,0,0,180202,104747,14280,731,0,0,0,1,0
3412134,10.0,0,11,19.8,919380,0,8,0,0,768240,809894,35827,715,0,1,0,1,0
1204201,2.0,0,14,10.0,473506,0,255,0,0,178574,340233,28600,739,0,0,0,1,0
1021174,1.0,0,8,17.5,608762,0,255,0,0,81686,243428,10867,749,0,0,0,1,0
1029686,0.0,0,10,19.5,467962,1,32,1,0,209748,107901,25227,745,1,1,0,0,1
951520,7.0,0,14,14.0,718806,0,29,0,0,110176,54017,7430,745,0,0,0,1,0
1844349,6.0,0,14,22.5,1550230,0,255,0,1,786786,495368,13433,725,1,1,0,1,0
833910,1.0,0,9,6.8,410058,0,255,0,0,265826,217436,20083,744,0,0,0,1,0
3544526,0.5,0,10,21.4,982828,0,9,0,0,665544,652726,57598,719,0,1,0,1,0
1456939,10.0,0,11,18.0,2088834,0,34,0,1,265826,1008425,43465,725,0,1,0,1,0
1165811,10.0,0,17,21.1,1540594,0,70,0,0,756910,1170837,83458,731,0,1,0,1,0
777708,10.0,0,5,41.3,237688,0,255,0,0,218042,194180,6235,731,1,0,0,1,0
1532160,6.0,0,9,15.6,179520,0,23,0,0,354816,70072,29111,744,0,0,0,1,0
868851,10.0,0,10,37.6,291742,1,32,1,0,218702,113392,20925,714,0,0,0,1,0
1838421,2.0,0,5,14.4,1887204,0,26,0,0,103048,1201218,7798,741,0,0,0,1,0
1151058,3.0,0,12,17.5,439274,0,80,0,1,319880,117990,14292,695,1,0,0,1,0
776112,4.0,0,2,12.6,181610,0,47,0,0,297550,17575,284,704,0,0,0,1,0
650978,4.0,0,20,15.8,469766,0,255,0,0,107668,226385,11435,749,1,0,0,1,0
1688891,10.0,0,20,21.4,1688588,0,75,0,0,311102,348536,34341,746,1,0,0,1,0
1749064,2.0,0,12,10.2,507540,0,255,0,1,667656,283594,30608,704,1,0,0,1,0
466602,0.0,0,9,23.4,198770,0,255,0,0,129668,129789,10887,744,1,0,0,1,0
1216475,3.0,0,7,25.0,357280,0,255,0,0,379236,181735,34872,736,1,0,0,1,0
680561,10.0,0,11,15.4,423148,0,255,0,0,112574,90269,8224,746,0,0,0,1,0
1165811,0.0,0,7,7.1,310970,0,255,0,0,72732,146623,6813,731,1,0,0,1,0
1920140,0.5,0,11,14.3,524810,0,17,0,0,379632,333146,19201,742,0,0,0,1,0
1165811,10.0,0,6,14.1,383922,0,255,0,0,374088,314317,10020,731,1,0,0,1,0
1165811,2.0,0,14,20.0,501512,0,255,0,1,640354,328320,19650,731,0,0,0,1,0
1960648,10.0,0,4,17.3,476476,0,42,0,1,593406,659471,24672,718,0,1,0,1,0
1179786,9.0,0,10,9.1,282590,0,255,0,0,218922,196213,8435,725,0,0,0,1,0
1640517,10.0,0,11,19.2,571846,0,74,0,1,446952,343729,26112,731,0,1,0,1,0
1737873,2.0,0,9,24.6,584012,0,9,0,1,782562,239571,33020,660,0,0,0,1,0
1161432,4.0,0,12,10.2,476476,0,255,0,1,537922,97109,13356,735,0,1,0,0,1
566238,0.5,0,18,11.8,37158,0,41,0,0,265826,29583,7399,739,0,0,0,1,0
1165811,3.0,0,12,12.9,312180,0,255,0,0,275176,174420,17843,731,0,0,0,1,0
468502,2.0,0,10,11.8,382294,0,255,0,0,169246,75278,3076,732,0,0,0,1,0
683639,3.0,0,17,15.8,1178386,0,255,0,0,215292,389766,16464,740,0,0,0,1,0
777024,2.0,0,6,17.4,299002,0,25,0,0,224928,228798,10166,727,0,0,0,1,0
1165811,2.0,0,7,9.5,301158,0,37,0,0,142912,123291,6148,731,1,0,0,1,0
1746328,2.0,0,20,19.8,874324,0,255,0,1,434852,667489,37255,704,1,0,0,1,0
699656,0.0,0,9,22.0,669966,0,78,0,1,324060,247646,15509,683,0,0,0,1,0
1464235,10.0,0,18,17.6,581724,0,14,0,1,321926,355186,25868,673,0,1,0,1,0
455544,1.0,0,4,4.8,140646,0,255,0,0,131868,67526,8390,747,1,0,0,1,0
902652,5.0,0,9,20.8,279488,0,43,0,0,111188,167751,10719,744,0,1,0,0,1
1119708,2.0,0,16,11.4,412742,0,255,0,0,259292,245955,14836,738,0,1,0,1,0
1556898,10.0,0,14,21.5,889856,0,29,0,0,321926,431908,24521,746,0,0,0,1,0
1165811,6.0,0,21,16.8,1042162,0,255,0,0,396638,449122,27729,731,0,1,0,1,0
1733940,3.0,0,12,15.0,265430,1,32,1,0,401544,179246,19651,724,0,1,0,1,0
1793277,4.0,0,20,15.1,2653816,0,255,0,0,625240,501923,30037,742,1,1,0,1,0
1312672,10.0,0,9,43.4,438350,3,46,0,0,265826,86697,14221,742,0,1,0,1,0
1114806,6.0,0,7,17.5,391842,0,255,0,0,240944,126559,9346,750,0,1,0,1,0
1165811,2.0,0,9,22.2,694166,0,78,0,0,285230,206834,10523,731,0,0,0,1,0
2292768,5.0,0,7,7.6,1035782,0,255,0,0,318582,193230,15495,751,0,0,0,1,0
1011028,7.0,0,7,16.6,537988,0,255,0,0,265826,352659,23085,729,0,1,0,1,0
964744,10.0,0,9,25.0,258258,0,41,0,0,131428,141189,13908,737,0,1,0,1,0
1850258,0.5,0,18,11.9,776974,0,255,0,1,410630,134881,15388,727,0,1,0,1,0
1530792,7.0,0,13,31.3,1952126,0,255,0,0,553916,407987,9287,748,0,1,0,1,0
1346663,10.0,0,10,14.5,385484,0,19,0,1,532752,241034,21995,663,0,0,0,1,0
1158696,3.0,0,16,16.5,1263284,0,8,0,1,177936,328396,21243,662,0,0,0,1,0
1750375,10.0,0,13,17.5,1269950,0,5,0,1,618332,592249,19254,701,0,1,0,1,0
821864,10.0,0,8,10.5,90860,0,255,0,0,75702,64657,11917,717,1,0,0,1,0
1341571,10.0,0,15,17.5,1888920,0,255,0,0,532598,631332,25490,746,0,0,0,1,0
585751,0.5,0,10,12.6,422642,0,255,0,0,175054,177384,14287,747,0,0,0,1,0
1133388,2.0,0,8,14.6,194964,1,32,1,0,265826,49001,7329,746,0,1,0,1,0
860567,2.0,0,8,11.1,530706,0,46,0,0,265826,109991,3672,751,0,1,0,1,0
879073,2.0,1,5,15.7,55330,2,37,0,0,110638,27037,5795,722,1,0,0,1,0
3370068,6.0,1,15,21.5,828938,1,14,0,0,265826,362957,58695,739,0,1,0,1,0
1417172,10.0,0,7,25.5,275858,0,59,0,0,144408,151278,9885,748,0,0,0,1,0
911639,2.0,0,10,20.9,417604,1,32,1,0,323136,131993,7141,748,0,1,0,0,1
1165811,1.0,0,5,13.8,154572,0,255,0,0,143440,81833,9521,731,0,0,0,1,0
1401782,10.0,0,17,19.9,607178,1,11,1,1,351670,175142,26167,732,0,0,0,1,0
1796697,10.0,0,13,14.8,1099846,0,255,0,0,437976,656355,32940,736,0,0,0,1,0
901702,10.0,0,8,26.5,417010,0,255,0,0,110748,210691,8341,738,1,1,0,1,0
1022010,3.0,0,10,27.0,879582,0,55,0,1,401280,489953,18311,647,1,1,0,1,0
1165811,3.0,0,8,10.0,315238,0,255,0,0,249986,257564,15745,731,0,0,0,1,0
879510,6.0,0,18,15.9,843128,0,255,0,1,442772,310916,18396,716,1,1,0,1,0
2235996,10.0,0,17,31.6,966768,1,32,1,0,755150,388246,33167,703,1,1,0,1,0
1305927,10.0,0,8,25.9,129624,0,255,0,0,595672,108148,13603,685,0,0,0,1,0
1822708,3.0,0,12,17.1,672232,0,255,0,1,265826,456912,24910,734,0,0,0,1,0
1165811,0.0,0,5,22.0,317856,1,32,1,0,132528,131499,8885,731,0,0,0,1,0
1415367,3.0,0,7,11.5,816750,0,255,0,0,119526,117800,14861,725,1,0,0,1,0
760760,5.0,0,9,17.1,495550,0,255,0,0,220220,366757,12362,730,0,0,0,1,0
443935,0.0,0,6,11.1,407528,0,255,0,0,106656,51395,1402,749,0,0,0,1,0
1165811,10.0,0,8,8.7,256872,0,255,0,1,153758,136002,13886,731,1,0,0,1,0
1165811,8.0,0,8,12.0,387992,0,255,0,0,253506,236246,6597,731,0,0,0,1,0
1165811,0.0,0,11,14.3,181104,1,32,1,0,80674,67716,12797,731,0,0,0,1,0
996303,6.0,0,8,16.3,723404,0,255,0,0,199672,542906,20673,713,0,0,0,1,0
1165811,3.0,0,13,8.7,621632,0,255,0,0,232980,178239,12217,731,0,0,0,1,0
993928,5.0,0,10,15.0,860706,0,255,0,0,365706,617709,11513,743,0,1,0,1,0
1210889,3.0,0,13,21.0,582846,0,46,0,1,525778,361931,16145,734,0,1,0,1,0
1165811,10.0,0,11,27.8,499752,0,255,0,1,268180,239970,9030,731,1,1,0,1,0
622364,1.0,0,7,10.3,322982,0,18,0,0,174702,179360,9595,748,0,1,0,1,0
1009413,10.0,0,11,21.1,427658,0,255,0,0,33088,210900,8580,715,0,1,0,1,0
1165811,2.0,0,6,17.5,332200,1,32,1,0,334026,160379,26841,731,0,1,0,1,0
933793,0.5,0,8,17.5,728882,1,32,0,0,70400,433086,20466,747,0,1,1,0,0
718504,5.0,0,15,22.8,168960,1,32,1,0,162492,113829,16286,737,1,0,0,1,0
1165811,1.0,0,11,17.4,1618738,0,255,0,0,348942,50331,40166,731,1,1,1,0,0
1872355,4.0,0,12,15.9,238744,0,35,0,0,175186,141246,31986,745,1,0,0,1,0
1970300,10.0,0,29,35.8,476476,0,255,0,1,620180,1094229,29883,738,1,0,0,1,0
1165811,3.0,0,9,14.1,1262888,0,255,0,0,193490,195225,4567,731,0,1,0,1,0
1165811,10.0,0,5,16.9,221034,0,255,0,0,524942,106324,4001,731,0,0,0,0,1
953135,7.0,0,10,19.7,522808,0,255,0,0,323906,325983,18189,743,0,1,0,1,0
2628612,3.0,0,21,12.0,1099956,0,255,0,0,265826,190000,42934,718,0,1,0,0,1
4044112,10.0,0,22,26.5,476476,0,255,0,0,265826,1037609,38082,751,0,1,0,0,1
1165811,5.0,0,11,14.1,594594,0,255,0,0,154066,191539,17091,731,0,1,0,1,0
1165811,10.0,0,9,16.9,530178,0,255,0,1,347842,268318,18095,731,0,0,0,1,0
1165811,8.0,0,8,18.7,251724,0,24,0,0,131384,204782,17518,731,0,1,0,1,0
723444,2.0,0,3,9.9,22044,0,255,0,0,84326,2299,9465,700,1,0,0,1,0
533539,0.0,0,8,12.5,156706,0,255,0,0,141218,54397,11516,743,0,0,0,1,0
1672437,3.0,0,10,22.5,255310,0,255,0,0,265826,94810,23136,735,0,0,0,1,0
946010,2.0,0,10,37.6,963226,0,255,0,0,265826,234593,14032,747,0,0,0,1,0
2775083,3.0,0,10,14.5,411246,0,14,0,1,461912,254657,24744,721,0,1,0,1,0
945611,10.0,0,9,18.0,319990,0,255,0,0,265826,157529,18912,742,0,0,0,1,0
955434,8.0,0,17,14.7,799062,0,18,0,0,205524,182191,21418,744,0,0,0,1,0
1128258,2.0,0,6,10.9,579172,0,255,0,1,391930,349144,8180,731,1,0,0,1,0
1165811,10.0,0,11,29.2,810128,0,255,0,0,356642,607297,27312,731,0,0,0,1,0
1165811,4.0,0,8,6.8,512622,0,255,0,0,265826,154071,12006,739,0,0,0,0,1
1955043,10.0,0,11,32.2,520608,0,35,0,0,131868,399266,23786,745,0,1,0,1,0
1165811,10.0,0,11,29.0,516208,0,9,0,0,398882,389196,36866,731,0,1,0,1,0
955985,0.5,0,10,21.2,830764,0,255,0,0,132836,278388,15455,741,0,1,0,1,0
1403207,10.0,0,26,26.0,1316238,0,255,0,0,346610,537681,38705,740,0,1,0,1,0
965770,3.0,0,13,14.2,418462,0,31,0,0,268378,266342,20442,730,0,1,0,1,0
637735,2.0,0,10,20.5,666578,0,255,0,0,249766,530195,13764,739,0,1,0,1,0
2303389,9.0,0,9,17.3,843392,0,255,0,0,265826,231629,26489,748,0,0,0,1,0
566542,0.5,0,5,27.4,276540,0,51,0,0,265826,151183,10528,735,0,0,0,1,0
946504,9.0,0,19,21.4,733040,1,32,1,0,238634,295659,20981,698,0,1,0,1,0
1724193,9.0,0,10,16.8,889614,0,255,0,1,443652,437931,22414,687,0,0,0,1,0
1213644,10.0,0,5,12.0,370876,0,27,0,1,302676,198911,12541,691,0,0,0,1,0
2580390,4.0,0,31,15.7,358754,1,68,1,0,531168,198911,54833,746,0,1,0,1,0
1618933,5.0,0,12,15.4,590018,0,30,0,1,702328,441294,23474,613,1,0,0,1,0
1361027,3.0,0,9,30.2,323906,0,25,0,0,131318,200564,19962,732,1,0,0,1,0
1223904,10.0,0,18,35.8,1128512,0,15,0,1,515328,530195,11117,674,0,1,0,0,1
2073185,10.0,0,17,19.1,1724470,0,65,0,0,180136,774440,36626,734,0,1,0,1,0
1347556,10.0,0,12,30.8,639496,1,32,1,1,550572,429115,20101,710,1,0,0,1,0
660421,2.0,0,7,9.6,157256,0,255,0,0,265826,79040,17281,730,0,0,0,1,0
3404477,1.0,0,14,27.3,1764532,0,255,0,0,788414,1132267,59578,705,0,1,0,1,0
1038920,0.0,0,16,14.8,664444,0,255,0,0,265826,197391,13220,745,0,1,0,0,1
1740476,0.0,0,10,42.5,1866150,0,255,0,1,766150,994403,44382,665,1,1,0,1,0
523336,4.0,0,9,5.5,552442,0,255,0,1,259688,140277,12473,707,1,0,0,1,0
1988882,9.0,0,16,25.4,2780140,0,255,0,0,301312,194484,21381,747,0,1,0,1,0
1254057,2.0,0,9,16.3,1251998,0,255,0,1,622908,519023,16407,724,0,1,0,1,0
1556936,2.0,0,11,12.5,212212,1,32,1,0,135212,34276,10146,742,0,0,0,1,0
1312862,4.0,0,6,24.1,11198,0,5,0,0,38104,9329,20940,710,0,1,0,0,1
1584562,6.0,0,11,13.5,448888,0,27,0,0,331584,290377,20335,740,0,0,0,1,0
940310,0.5,0,10,23.7,1239194,0,255,0,1,426800,634638,24762,700,1,0,0,1,0
285893,0.0,0,5,10.4,574222,0,255,0,0,60962,144818,5396,746,1,1,0,1,0
1165811,10.0,0,11,25.3,655446,0,50,0,1,495572,237177,26093,731,1,0,0,1,0
1165811,10.0,0,7,7.3,1092608,0,255,0,0,788480,326496,40546,720,0,0,1,0,0
573249,2.0,0,4,8.9,146102,0,255,0,0,154880,124032,4720,730,0,0,0,1,0
1165811,1.0,0,10,18.3,1038224,0,255,0,0,66836,757663,30764,731,0,1,0,1,0
1165811,4.0,0,7,14.3,484286,0,255,0,0,328614,309073,14403,731,1,0,0,1,0
1389527,10.0,0,13,14.1,850718,0,255,0,1,372130,285076,23390,729,0,1,0,1,0
1165811,1.0,0,18,13.9,240108,0,255,0,0,233068,163590,16940,731,0,0,0,1,0
473024,4.0,0,14,11.3,440044,0,255,0,0,146058,80199,7174,728,1,1,0,1,0
2495194,10.0,0,14,19.2,1133990,0,32,0,0,266684,276184,15470,748,0,1,0,0,1
1671696,5.0,0,9,15.0,924396,0,5,0,1,301092,431110,8860,717,0,1,0,1,0
794884,1.0,0,5,9.6,263032,0,255,0,0,350636,218082,9009,738,0,1,0,1,0
1165811,10.0,0,9,29.4,775962,0,255,0,1,387992,373274,13404,731,1,1,0,1,0
1839485,10.0,0,7,14.4,610280,0,28,0,0,538076,270389,29892,747,1,0,0,1,0
1391788,4.0,0,20,15.4,1062116,0,255,0,0,247940,455886,29228,740,0,0,0,1,0
542735,10.0,0,9,16.0,357874,0,255,0,0,321266,101384,7824,751,1,0,0,1,0
2321496,6.0,0,10,15.0,1360524,0,255,0,1,358402,460598,38498,744,0,1,0,1,0
315419,7.0,0,10,8.7,277156,0,36,0,0,265826,80180,5283,690,0,0,0,1,0
746244,10.0,0,9,9.0,516802,0,58,0,0,237622,194598,6592,746,1,1,0,1,0
2052608,10.0,0,8,19.9,420354,0,255,0,1,330110,252301,7766,623,1,1,0,1,0
194028,0.0,0,7,22.1,745140,0,26,0,0,22462,111967,2503,739,1,0,0,1,0
1165811,7.0,0,7,20.2,327272,0,255,0,0,215424,248729,21489,731,0,1,0,1,0
1273931,5.0,0,12,20.5,513810,0,78,0,0,201146,288439,30893,730,1,0,0,1,0
3933342,10.0,0,6,20.4,347028,0,9,0,0,173492,289522,22813,705,0,1,0,1,0
2321040,1.0,0,9,18.7,665258,1,39,0,0,265826,406201,31334,720,0,1,0,1,0
1165811,10.0,0,3,22.6,295218,0,255,0,1,215468,198341,6421,731,1,1,1,0,0
1514072,0.5,0,9,9.4,641168,0,255,0,1,510158,358834,25613,710,0,0,0,1,0
1165811,0.0,0,8,35.6,538846,0,255,0,0,330110,303430,12753,731,0,0,0,1,0
1165811,1.0,0,4,24.6,192918,0,29,0,0,258016,140790,14693,731,1,1,0,0,1
1746594,9.0,0,10,13.9,1207096,0,255,0,1,786478,710980,29255,675,0,0,0,1,0
1165811,10.0,0,10,20.0,1267772,0,255,0,1,461824,563863,26153,731,0,1,0,1,0
1165811,0.5,0,6,15.9,352154,0,255,0,0,326282,214415,5150,731,1,1,0,1,0
850554,0.5,0,5,10.8,238502,0,255,0,0,122562,135128,3891,718,0,0,0,1,0
541310,8.0,0,10,15.4,201388,1,23,1,0,265826,61750,10601,739,0,1,0,1,0
533976,10.0,0,6,14.4,232034,2,32,0,0,165066,106818,9255,724,0,1,0,1,0
1324813,9.0,0,8,15.6,183876,0,11,0,0,232848,63365,15125,726,0,0,0,1,0
3309306,4.0,0,6,16.5,1832930,0,255,0,1,656898,876964,49529,676,1,1,0,1,0
756048,6.0,0,7,14.3,205062,0,255,0,0,191708,131062,10333,741,0,1,0,1,0
732184,10.0,0,10,13.9,860178,0,255,0,0,328240,170867,2892,748,0,1,0,1,0
916294,4.0,0,13,16.4,702834,0,40,0,0,265232,404871,19318,740,0,0,0,1,0
571596,0.5,0,6,10.6,359744,0,255,0,0,158840,230527,8441,744,1,0,0,1,0
1165811,0.0,0,13,14.7,786896,0,255,0,1,665346,484557,65280,731,1,1,1,0,0
1312045,10.0,1,13,20.3,694452,1,32,0,1,674960,551779,25913,611,1,1,0,1,0
783636,0.5,0,3,15.1,17292,0,255,0,0,43208,12483,7314,728,0,0,0,1,0
2886480,3.0,0,4,33.8,772992,0,255,0,0,445632,245005,6230,745,0,0,0,1,0
1260441,10.0,0,18,39.4,733062,0,38,0,0,336798,124089,13130,691,0,1,0,1,0
1165811,9.0,0,30,17.1,1683132,0,255,0,0,261954,357580,45518,731,0,1,0,1,0
1165811,10.0,0,10,21.8,267762,0,255,0,0,193358,140372,19404,731,0,1,0,1,0
870846,10.0,0,6,10.5,111628,1,14,0,0,265826,43282,4615,703,0,0,0,1,0
1816647,0.0,0,15,32.0,476476,0,255,0,0,455400,569468,18621,751,0,1,0,1,0
1165811,10.0,0,9,8.8,613932,0,30,0,0,224356,167542,7702,731,1,0,0,1,0
1165811,0.5,0,7,21.9,719312,0,255,0,0,140712,542336,15950,731,0,0,0,1,0
